DZN,Mode,Persons
113371046,Motorbike/scooter,31
113371046,Bicycle,59
113371046,Walked only,253
113371046,Worked at home,89
113371047,Train,1014
113371047,Bus,437
113371047,Ferry,73
113371047,Tram,5
113371047,Taxi,11
113371047,"Car, as driver",210
113371047,"Car, as passenger",51
113371047,Truck,0
113371047,Motorbike/scooter,21
113371047,Bicycle,32
113371047,Walked only,115
113371047,Worked at home,30
113371048,Train,1651
113371048,Bus,864
113371048,Ferry,207
113371048,Tram,9
113371048,Taxi,37
113371048,"Car, as driver",484
113371048,"Car, as passenger",86
113371048,Truck,0
113371048,Motorbike/scooter,38
113371048,Bicycle,54
113371048,Walked only,188
113371048,Worked at home,72
113371049,Train,2067
113371049,Bus,898
113371049,Ferry,151
113371049,Tram,32
113371049,Taxi,25
113371049,"Car, as driver",485
113371049,"Car, as passenger",86
113371049,Truck,3
113371049,Motorbike/scooter,59
113371049,Bicycle,73
113371049,Walked only,233
113371049,Worked at home,106
113371050,Train,3010
113371050,Bus,1273
113371050,Ferry,142
113371050,Tram,33
113371050,Taxi,17
113371050,"Car, as driver",405
113371050,"Car, as passenger",103
113371050,Truck,0
113371050,Motorbike/scooter,34
113371050,Bicycle,89
113371050,Walked only,251
113371050,Worked at home,130
113371051,Train,1267
113371051,Bus,439
113371051,Ferry,55
113371051,Tram,13
113371051,Taxi,15
113371051,"Car, as driver",181
113371051,"Car, as passenger",24
113371051,Truck,0
113371051,Motorbike/scooter,9
113371051,Bicycle,19
113371051,Walked only,95
113371051,Worked at home,42
113371052,Train,1381
113371052,Bus,434
113371052,Ferry,44
113371052,Tram,10
113371052,Taxi,3
113371052,"Car, as driver",205
113371052,"Car, as passenger",35
113371052,Truck,0
113371052,Motorbike/scooter,19
113371052,Bicycle,36
113371052,Walked only,113
113371052,Worked at home,45
113371053,Train,2141
113371053,Bus,790
113371053,Ferry,86
113371053,Tram,5
113371053,Taxi,8
113371053,"Car, as driver",350
113371053,"Car, as passenger",64
113371053,Truck,5
113371053,Motorbike/scooter,35
113371053,Bicycle,34
113371053,Walked only,144
113371053,Worked at home,64
113371054,Train,3611
113371054,Bus,1470
113371054,Ferry,186
113371054,Tram,14
113371054,Taxi,22
113371054,"Car, as driver",652
113371054,"Car, as passenger",102
113371054,Truck,4
113371054,Motorbike/scooter,48
113371054,Bicycle,72
113371054,Walked only,328
113371054,Worked at home,112
113371055,Train,2821
113371055,Bus,1219
113371055,Ferry,187
113371055,Tram,11
113371055,Taxi,27
113371055,"Car, as driver",618
113371055,"Car, as passenger",131
113371055,Truck,0
113371055,Motorbike/scooter,31
113371055,Bicycle,84
113371055,Walked only,321
113371055,Worked at home,105
113371056,Train,1511
113371056,Bus,715
113371056,Ferry,106
113371056,Tram,4
113371056,Taxi,29
113371056,"Car, as driver",262
113371056,"Car, as passenger",60
113371056,Truck,0
113371056,Motorbike/scooter,25
113371056,Bicycle,55
113371056,Walked only,176
113371056,Worked at home,30
113371057,Train,1475
113371057,Bus,686
113371057,Ferry,91
113371057,Tram,7
113371057,Taxi,36
113371057,"Car, as driver",330
113371057,"Car, as passenger",53
113371057,Truck,0
113371057,Motorbike/scooter,18
113371057,Bicycle,51
113371057,Walked only,185
113371057,Worked at home,22
113371058,Train,1087
113371058,Bus,505
113371058,Ferry,88
113371058,Tram,5
113371058,Taxi,35
113371058,"Car, as driver",285
113371058,"Car, as passenger",51
113371058,Truck,0
113371058,Motorbike/scooter,24
113371058,Bicycle,32
113371058,Walked only,126
113371058,Worked at home,28
113371059,Train,1119
113371059,Bus,345
113371059,Ferry,30
113371059,Tram,0
113371059,Taxi,9
113371059,"Car, as driver",307
113371059,"Car, as passenger",46
113371059,Truck,0
113371059,Motorbike/scooter,17
113371059,Bicycle,40
113371059,Walked only,105
113371059,Worked at home,7
113371060,Train,78
113371060,Bus,22
113371060,Ferry,3
113371060,Tram,0
113371060,Taxi,0
113371060,"Car, as driver",55
113371060,"Car, as passenger",6
113371060,Truck,0
113371060,Motorbike/scooter,9
113371060,Bicycle,6
113371060,Walked only,11
113371060,Worked at home,0
113371061,Train,99
113371061,Bus,42
113371061,Ferry,0
113371061,Tram,0
113371061,Taxi,0
113371061,"Car, as driver",61
113371061,"Car, as passenger",3
113371061,Truck,0
113371061,Motorbike/scooter,0
113371061,Bicycle,6
113371061,Walked only,12
113371061,Worked at home,16
113371062,Train,151
113371062,Bus,54
113371062,Ferry,7
113371062,Tram,4
113371062,Taxi,0
113371062,"Car, as driver",53
113371062,"Car, as passenger",6
113371062,Truck,0
113371062,Motorbike/scooter,0
113371062,Bicycle,5
113371062,Walked only,14
113371062,Worked at home,0
113371063,Train,2300
113371063,Bus,858
113371063,Ferry,61
113371063,Tram,31
113371063,Taxi,24
113371063,"Car, as driver",391
113371063,"Car, as passenger",61
113371063,Truck,0
113371063,Motorbike/scooter,28
113371063,Bicycle,47
113371063,Walked only,169
113371063,Worked at home,101
113371064,Train,1157
113371064,Bus,448
113371064,Ferry,36
113371064,Tram,17
113371064,Taxi,6
113371064,"Car, as driver",174
113371064,"Car, as passenger",22
113371064,Truck,0
113371064,Motorbike/scooter,24
113371064,Bicycle,38
113371064,Walked only,116
113371064,Worked at home,32
113371065,Train,771
113371065,Bus,330
113371065,Ferry,23
113371065,Tram,5
113371065,Taxi,6
113371065,"Car, as driver",133
113371065,"Car, as passenger",24
113371065,Truck,0
113371065,Motorbike/scooter,15
113371065,Bicycle,16
113371065,Walked only,66
113371065,Worked at home,33
113371066,Train,439
113371066,Bus,234
113371066,Ferry,22
113371066,Tram,5
113371066,Taxi,6
113371066,"Car, as driver",89
113371066,"Car, as passenger",15
113371066,Truck,0
113371066,Motorbike/scooter,8
113371066,Bicycle,19
113371066,Walked only,76
113371066,Worked at home,26
113371067,Train,915
113371067,Bus,338
113371067,Ferry,40
113371067,Tram,8
113371067,Taxi,5
113371067,"Car, as driver",106
113371067,"Car, as passenger",14
113371067,Truck,3
113371067,Motorbike/scooter,14
113371067,Bicycle,47
113371067,Walked only,117
113371067,Worked at home,24
113371068,Train,2027
113371068,Bus,949
113371068,Ferry,87
113371068,Tram,7
113371068,Taxi,16
113371068,"Car, as driver",327
113371068,"Car, as passenger",59
113371068,Truck,0
113371068,Motorbike/scooter,32
113371068,Bicycle,58
113371068,Walked only,186
113371068,Worked at home,72
113371069,Train,4138
113371069,Bus,1844
113371069,Ferry,165
113371069,Tram,16
113371069,Taxi,38
113371069,"Car, as driver",472
113371069,"Car, as passenger",96
113371069,Truck,0
113371069,Motorbike/scooter,59
113371069,Bicycle,131
113371069,Walked only,400
113371069,Worked at home,127
113371070,Train,2879
113371070,Bus,1319
113371070,Ferry,154
113371070,Tram,18
113371070,Taxi,42
113371070,"Car, as driver",556
113371070,"Car, as passenger",114
113371070,Truck,12
113371070,Motorbike/scooter,40
113371070,Bicycle,72
113371070,Walked only,330
113371070,Worked at home,97
113371071,Train,1326
113371071,Bus,647
113371071,Ferry,74
113371071,Tram,3
113371071,Taxi,9
113371071,"Car, as driver",268
113371071,"Car, as passenger",44
113371071,Truck,0
113371071,Motorbike/scooter,22
113371071,Bicycle,20
113371071,Walked only,117
113371071,Worked at home,30
113371072,Train,605
113371072,Bus,247
113371072,Ferry,29
113371072,Tram,4
113371072,Taxi,15
113371072,"Car, as driver",139
113371072,"Car, as passenger",35
113371072,Truck,0
113371072,Motorbike/scooter,6
113371072,Bicycle,13
113371072,Walked only,61
113371072,Worked at home,25
113371073,Train,1404
113371073,Bus,607
113371073,Ferry,74
113371073,Tram,5
113371073,Taxi,18
113371073,"Car, as driver",306
113371073,"Car, as passenger",54
113371073,Truck,0
113371073,Motorbike/scooter,17
113371073,Bicycle,43
113371073,Walked only,182
113371073,Worked at home,37
113371074,Train,38
113371074,Bus,19
113371074,Ferry,4
113371074,Tram,0
113371074,Taxi,0
113371074,"Car, as driver",13
113371074,"Car, as passenger",4
113371074,Truck,0
113371074,Motorbike/scooter,0
113371074,Bicycle,3
113371074,Walked only,3
113371074,Worked at home,0
113371075,Train,391
113371075,Bus,146
113371075,Ferry,9
113371075,Tram,6
113371075,Taxi,4
113371075,"Car, as driver",89
113371075,"Car, as passenger",17
113371075,Truck,0
113371075,Motorbike/scooter,10
113371075,Bicycle,15
113371075,Walked only,78
113371075,Worked at home,6
113371076,Train,2986
113371076,Bus,1193
113371076,Ferry,64
113371076,Tram,42
113371076,Taxi,23
113371076,"Car, as driver",591
113371076,"Car, as passenger",84
113371076,Truck,3
113371076,Motorbike/scooter,59
113371076,Bicycle,69
113371076,Walked only,261
113371076,Worked at home,127
113371077,Train,859
113371077,Bus,367
113371077,Ferry,28
113371077,Tram,12
113371077,Taxi,4
113371077,"Car, as driver",222
113371077,"Car, as passenger",40
113371077,Truck,4
113371077,Motorbike/scooter,22
113371077,Bicycle,24
113371077,Walked only,107
113371077,Worked at home,33
113371078,Train,1683
113371078,Bus,691
113371078,Ferry,41
113371078,Tram,14
113371078,Taxi,9
113371078,"Car, as driver",389
113371078,"Car, as passenger",61
113371078,Truck,3
113371078,Motorbike/scooter,26
113371078,Bicycle,32
113371078,Walked only,177
113371078,Worked at home,87
113371079,Train,1840
113371079,Bus,791
113371079,Ferry,48
113371079,Tram,21
113371079,Taxi,18
113371079,"Car, as driver",388
113371079,"Car, as passenger",60
113371079,Truck,0
113371079,Motorbike/scooter,18
113371079,Bicycle,36
113371079,Walked only,220
113371079,Worked at home,82
113371080,Train,5073
113371080,Bus,2100
113371080,Ferry,134
113371080,Tram,32
113371080,Taxi,36
113371080,"Car, as driver",910
113371080,"Car, as passenger",145
113371080,Truck,0
113371080,Motorbike/scooter,49
113371080,Bicycle,101
113371080,Walked only,518
113371080,Worked at home,319
113371081,Train,3912
113371081,Bus,1700
113371081,Ferry,95
113371081,Tram,21
113371081,Taxi,31
113371081,"Car, as driver",715
113371081,"Car, as passenger",124
113371081,Truck,5
113371081,Motorbike/scooter,50
113371081,Bicycle,75
113371081,Walked only,478
113371081,Worked at home,103
113371082,Train,1163
113371082,Bus,551
113371082,Ferry,37
113371082,Tram,0
113371082,Taxi,16
113371082,"Car, as driver",195
113371082,"Car, as passenger",45
113371082,Truck,0
113371082,Motorbike/scooter,14
113371082,Bicycle,18
113371082,Walked only,158
113371082,Worked at home,24
113371083,Train,8
113371083,Bus,0
113371083,Ferry,0
113371083,Tram,0
113371083,Taxi,0
113371083,"Car, as driver",5
113371083,"Car, as passenger",0
113371083,Truck,0
113371083,Motorbike/scooter,4
113371083,Bicycle,0
113371083,Walked only,0
113371083,Worked at home,0
113371084,Train,114
113371084,Bus,19
113371084,Ferry,0
113371084,Tram,6
113371084,Taxi,0
113371084,"Car, as driver",70
113371084,"Car, as passenger",5
113371084,Truck,0
113371084,Motorbike/scooter,0
113371084,Bicycle,5
113371084,Walked only,27
113371084,Worked at home,8
113371085,Train,778
113371085,Bus,196
113371085,Ferry,7
113371085,Tram,36
113371085,Taxi,6
113371085,"Car, as driver",378
113371085,"Car, as passenger",54
113371085,Truck,11
113371085,Motorbike/scooter,14
113371085,Bicycle,14
113371085,Walked only,158
113371085,Worked at home,5
113371086,Train,68
113371086,Bus,13
113371086,Ferry,0
113371086,Tram,0
113371086,Taxi,0
113371086,"Car, as driver",15
113371086,"Car, as passenger",6
113371086,Truck,0
113371086,Motorbike/scooter,0
113371086,Bicycle,8
113371086,Walked only,21
113371086,Worked at home,0
113371087,Train,4214
113371087,Bus,1935
113371087,Ferry,140
113371087,Tram,77
113371087,Taxi,71
113371087,"Car, as driver",1132
113371087,"Car, as passenger",180
113371087,Truck,0
113371087,Motorbike/scooter,90
113371087,Bicycle,127
113371087,Walked only,610
113371087,Worked at home,197
113371088,Train,1463
113371088,Bus,600
113371088,Ferry,36
113371088,Tram,18
113371088,Taxi,7
113371088,"Car, as driver",397
113371088,"Car, as passenger",52
113371088,Truck,0
113371088,Motorbike/scooter,25
113371088,Bicycle,26
113371088,Walked only,136
113371088,Worked at home,69
113371089,Train,470
113371089,Bus,161
113371089,Ferry,5
113371089,Tram,4
113371089,Taxi,6
113371089,"Car, as driver",92
113371089,"Car, as passenger",15
113371089,Truck,4
113371089,Motorbike/scooter,6
113371089,Bicycle,15
113371089,Walked only,86
113371089,Worked at home,22
113371090,Train,1503
113371090,Bus,526
113371090,Ferry,23
113371090,Tram,14
113371090,Taxi,7
113371090,"Car, as driver",348
113371090,"Car, as passenger",40
113371090,Truck,0
113371090,Motorbike/scooter,17
113371090,Bicycle,31
113371090,Walked only,157
113371090,Worked at home,62
113371091,Train,511
113371091,Bus,164
113371091,Ferry,3
113371091,Tram,0
113371091,Taxi,0
113371091,"Car, as driver",65
113371091,"Car, as passenger",16
113371091,Truck,0
113371091,Motorbike/scooter,9
113371091,Bicycle,0
113371091,Walked only,86
113371091,Worked at home,8
113371092,Train,4375
113371092,Bus,1512
113371092,Ferry,63
113371092,Tram,14
113371092,Taxi,34
113371092,"Car, as driver",596
113371092,"Car, as passenger",126
113371092,Truck,8
113371092,Motorbike/scooter,59
113371092,Bicycle,77
113371092,Walked only,471
113371092,Worked at home,142
113371093,Train,4387
113371093,Bus,1858
113371093,Ferry,113
113371093,Tram,24
113371093,Taxi,71
113371093,"Car, as driver",756
113371093,"Car, as passenger",171
113371093,Truck,4
113371093,Motorbike/scooter,41
113371093,Bicycle,82
113371093,Walked only,485
113371093,Worked at home,142
113371094,Train,1393
113371094,Bus,627
113371094,Ferry,30
113371094,Tram,6
113371094,Taxi,12
113371094,"Car, as driver",334
113371094,"Car, as passenger",62
113371094,Truck,0
113371094,Motorbike/scooter,19
113371094,Bicycle,28
113371094,Walked only,194
113371094,Worked at home,47
113371095,Train,50
113371095,Bus,7
113371095,Ferry,0
113371095,Tram,0
113371095,Taxi,0
113371095,"Car, as driver",35
113371095,"Car, as passenger",4
113371095,Truck,0
113371095,Motorbike/scooter,0
113371095,Bicycle,3
113371095,Walked only,4
113371095,Worked at home,4
113371096,Train,168
113371096,Bus,59
113371096,Ferry,9
113371096,Tram,0
113371096,Taxi,4
113371096,"Car, as driver",64
113371096,"Car, as passenger",11
113371096,Truck,5
113371096,Motorbike/scooter,0
113371096,Bicycle,8
113371096,Walked only,24
113371096,Worked at home,0
113371097,Train,123
113371097,Bus,30
113371097,Ferry,0
113371097,Tram,0
113371097,Taxi,0
113371097,"Car, as driver",39
113371097,"Car, as passenger",4
113371097,Truck,0
113371097,Motorbike/scooter,0
113371097,Bicycle,0
113371097,Walked only,23
113371097,Worked at home,0
113371098,Train,517
113371098,Bus,174
113371098,Ferry,10
113371098,Tram,4
113371098,Taxi,3
113371098,"Car, as driver",189
113371098,"Car, as passenger",23
113371098,Truck,0
113371098,Motorbike/scooter,8
113371098,Bicycle,11
113371098,Walked only,43
113371098,Worked at home,22
113371099,Train,1293
113371099,Bus,394
113371099,Ferry,12
113371099,Tram,9
113371099,Taxi,0
113371099,"Car, as driver",234
113371099,"Car, as passenger",32
113371099,Truck,0
113371099,Motorbike/scooter,18
113371099,Bicycle,72
113371099,Walked only,121
113371099,Worked at home,18
113371100,Train,1560
113371100,Bus,384
113371100,Ferry,13
113371100,Tram,8
113371100,Taxi,8
113371100,"Car, as driver",313
113371100,"Car, as passenger",33
113371100,Truck,3
113371100,Motorbike/scooter,17
113371100,Bicycle,23
113371100,Walked only,161
113371100,Worked at home,26
113371101,Train,751
113371101,Bus,263
113371101,Ferry,6
113371101,Tram,0
113371101,Taxi,5
113371101,"Car, as driver",155
113371101,"Car, as passenger",21
113371101,Truck,0
113371101,Motorbike/scooter,20
113371101,Bicycle,22
113371101,Walked only,90
113371101,Worked at home,11
113371102,Train,1137
113371102,Bus,412
113371102,Ferry,19
113371102,Tram,4
113371102,Taxi,3
113371102,"Car, as driver",272
113371102,"Car, as passenger",55
113371102,Truck,0
113371102,Motorbike/scooter,19
113371102,Bicycle,23
113371102,Walked only,122
113371102,Worked at home,28
