DZN,Mode,Persons
110366086,"Car, as driver",697
110366086,"Car, as passenger",91
110366086,Truck,4
110366086,Motorbike/scooter,5
110366086,Bicycle,0
110366086,Walked only,24
110366086,Worked at home,222
110366087,Train,3
110366087,Bus,0
110366087,Ferry,0
110366087,Tram/light rail,0
110366087,Taxi/ride-share service,0
110366087,"Car, as driver",121
110366087,"Car, as passenger",11
110366087,Truck,0
110366087,Motorbike/scooter,0
110366087,Bicycle,0
110366087,Walked only,6
110366087,Worked at home,91
110366088,Train,14
110366088,Bus,0
110366088,Ferry,0
110366088,Tram/light rail,0
110366088,Taxi/ride-share service,0
110366088,"Car, as driver",818
110366088,"Car, as passenger",47
110366088,Truck,9
110366088,Motorbike/scooter,15
110366088,Bicycle,4
110366088,Walked only,3
110366088,Worked at home,191
110376116,Train,0
110376116,Bus,0
110376116,Ferry,0
110376116,Tram/light rail,0
110376116,Taxi/ride-share service,0
110376116,"Car, as driver",49
110376116,"Car, as passenger",0
110376116,Truck,0
110376116,Motorbike/scooter,0
110376116,Bicycle,0
110376116,Walked only,3
110376116,Worked at home,119
110376117,Train,0
110376117,Bus,0
110376117,Ferry,0
110376117,Tram/light rail,0
110376117,Taxi/ride-share service,0
110376117,"Car, as driver",181
110376117,"Car, as passenger",10
110376117,Truck,0
110376117,Motorbike/scooter,0
110376117,Bicycle,0
110376117,Walked only,9
110376117,Worked at home,124
110376118,Train,3
110376118,Bus,10
110376118,Ferry,0
110376118,Tram/light rail,0
110376118,Taxi/ride-share service,0
110376118,"Car, as driver",228
110376118,"Car, as passenger",5
110376118,Truck,0
110376118,Motorbike/scooter,0
110376118,Bicycle,0
110376118,Walked only,0
110376118,Worked at home,95
110386186,Train,0
110386186,Bus,0
110386186,Ferry,0
110386186,Tram/light rail,0
110386186,Taxi/ride-share service,0
110386186,"Car, as driver",104
110386186,"Car, as passenger",9
110386186,Truck,4
110386186,Motorbike/scooter,0
110386186,Bicycle,0
110386186,Walked only,0
110386186,Worked at home,86
110386187,Train,5
110386187,Bus,0
110386187,Ferry,0
110386187,Tram/light rail,0
110386187,Taxi/ride-share service,0
110386187,"Car, as driver",213
110386187,"Car, as passenger",22
110386187,Truck,10
110386187,Motorbike/scooter,0
110386187,Bicycle,0
110386187,Walked only,10
110386187,Worked at home,238
110396266,Train,0
110396266,Bus,0
110396266,Ferry,0
110396266,Tram/light rail,0
110396266,Taxi/ride-share service,0
110396266,"Car, as driver",124
110396266,"Car, as passenger",0
110396266,Truck,5
110396266,Motorbike/scooter,0
110396266,Bicycle,0
110396266,Walked only,12
110396266,Worked at home,179
110396267,Train,4
110396267,Bus,11
110396267,Ferry,0
110396267,Tram/light rail,0
110396267,Taxi/ride-share service,0
110396267,"Car, as driver",753
110396267,"Car, as passenger",76
110396267,Truck,3
110396267,Motorbike/scooter,10
110396267,Bicycle,6
110396267,Walked only,52
110396267,Worked at home,484
110396269,Train,0
110396269,Bus,8
110396269,Ferry,0
110396269,Tram/light rail,0
110396269,Taxi/ride-share service,0
110396269,"Car, as driver",172
110396269,"Car, as passenger",4
110396269,Truck,0
110396269,Motorbike/scooter,0
110396269,Bicycle,0
110396269,Walked only,4
110396269,Worked at home,101
110396270,Train,0
110396270,Bus,0
110396270,Ferry,0
110396270,Tram/light rail,0
110396270,Taxi/ride-share service,0
110396270,"Car, as driver",124
110396270,"Car, as passenger",5
110396270,Truck,8
110396270,Motorbike/scooter,0
110396270,Bicycle,4
110396270,Walked only,3
110396270,Worked at home,178
110396271,Train,0
110396271,Bus,0
110396271,Ferry,0
110396271,Tram/light rail,0
110396271,Taxi/ride-share service,0
110396271,"Car, as driver",118
110396271,"Car, as passenger",3
110396271,Truck,4
110396271,Motorbike/scooter,0
110396271,Bicycle,0
110396271,Walked only,13
110396271,Worked at home,110
110406167,Train,0
110406167,Bus,0
110406167,Ferry,0
110406167,Tram/light rail,0
110406167,Taxi/ride-share service,0
110406167,"Car, as driver",136
110406167,"Car, as passenger",11
110406167,Truck,3
110406167,Motorbike/scooter,0
110406167,Bicycle,0
110406167,Walked only,4
110406167,Worked at home,207
110406168,Train,4
110406168,Bus,20
110406168,Ferry,0
110406168,Tram/light rail,0
110406168,Taxi/ride-share service,3
110406168,"Car, as driver",561
110406168,"Car, as passenger",88
110406168,Truck,4
110406168,Motorbike/scooter,0
110406168,Bicycle,19
110406168,Walked only,68
110406168,Worked at home,183
110406169,Train,0
110406169,Bus,6
110406169,Ferry,0
110406169,Tram/light rail,0
110406169,Taxi/ride-share service,0
110406169,"Car, as driver",115
110406169,"Car, as passenger",13
110406169,Truck,0
110406169,Motorbike/scooter,0
110406169,Bicycle,0
110406169,Walked only,5
110406169,Worked at home,118
110406170,Train,0
110406170,Bus,9
110406170,Ferry,0
110406170,Tram/light rail,0
110406170,Taxi/ride-share service,3
110406170,"Car, as driver",243
110406170,"Car, as passenger",21
110406170,Truck,3
110406170,Motorbike/scooter,0
110406170,Bicycle,6
110406170,Walked only,19
110406170,Worked at home,103
110406171,Train,4
110406171,Bus,0
110406171,Ferry,0
110406171,Tram/light rail,0
110406171,Taxi/ride-share service,0
110406171,"Car, as driver",88
110406171,"Car, as passenger",3
110406171,Truck,5
110406171,Motorbike/scooter,0
110406171,Bicycle,0
110406171,Walked only,0
110406171,Worked at home,92
110406172,Train,4
110406172,Bus,3
110406172,Ferry,0
110406172,Tram/light rail,0
110406172,Taxi/ride-share service,3
110406172,"Car, as driver",372
110406172,"Car, as passenger",49
110406172,Truck,3
110406172,Motorbike/scooter,0
110406172,Bicycle,8
110406172,Walked only,30
110406172,Worked at home,189
110406173,Train,0
110406173,Bus,0
110406173,Ferry,0
110406173,Tram/light rail,0
110406173,Taxi/ride-share service,0
110406173,"Car, as driver",123
110406173,"Car, as passenger",3
110406173,Truck,3
110406173,Motorbike/scooter,0
110406173,Bicycle,0
110406173,Walked only,9
110406173,Worked at home,214
110416219,Train,0
110416219,Bus,6
110416219,Ferry,0
110416219,Tram/light rail,0
110416219,Taxi/ride-share service,0
110416219,"Car, as driver",301
110416219,"Car, as passenger",12
110416219,Truck,5
110416219,Motorbike/scooter,0
110416219,Bicycle,0
110416219,Walked only,13
110416219,Worked at home,210
110416220,Train,0
110416220,Bus,0
110416220,Ferry,0
110416220,Tram/light rail,0
110416220,Taxi/ride-share service,0
110416220,"Car, as driver",206
110416220,"Car, as passenger",12
110416220,Truck,8
110416220,Motorbike/scooter,5
110416220,Bicycle,0
110416220,Walked only,5
110416220,Worked at home,135
110416221,Train,0
110416221,Bus,6
110416221,Ferry,0
110416221,Tram/light rail,0
110416221,Taxi/ride-share service,0
110416221,"Car, as driver",306
110416221,"Car, as passenger",18
110416221,Truck,14
110416221,Motorbike/scooter,7
110416221,Bicycle,0
110416221,Walked only,11
110416221,Worked at home,308
110426151,Train,5
110426151,Bus,0
110426151,Ferry,0
110426151,Tram/light rail,0
110426151,Taxi/ride-share service,0
110426151,"Car, as driver",203
110426151,"Car, as passenger",15
110426151,Truck,5
110426151,Motorbike/scooter,0
110426151,Bicycle,4
110426151,Walked only,18
110426151,Worked at home,157
110426152,Train,0
110426152,Bus,3
110426152,Ferry,0
110426152,Tram/light rail,0
110426152,Taxi/ride-share service,0
110426152,"Car, as driver",288
110426152,"Car, as passenger",9
110426152,Truck,12
110426152,Motorbike/scooter,0
110426152,Bicycle,4
110426152,Walked only,6
110426152,Worked at home,136
110426153,Train,15
110426153,Bus,14
110426153,Ferry,0
110426153,Tram/light rail,0
110426153,Taxi/ride-share service,3
110426153,"Car, as driver",770
110426153,"Car, as passenger",32
110426153,Truck,3
110426153,Motorbike/scooter,0
110426153,Bicycle,8
110426153,Walked only,43
110426153,Worked at home,186
110426154,Train,45
110426154,Bus,40
110426154,Ferry,3
110426154,Tram/light rail,0
110426154,Taxi/ride-share service,5
110426154,"Car, as driver",910
110426154,"Car, as passenger",127
110426154,Truck,3
110426154,Motorbike/scooter,8
110426154,Bicycle,8
110426154,Walked only,55
110426154,Worked at home,222
110436101,Train,3
110436101,Bus,9
110436101,Ferry,0
110436101,Tram/light rail,0
110436101,Taxi/ride-share service,0
110436101,"Car, as driver",395
110436101,"Car, as passenger",73
110436101,Truck,5
110436101,Motorbike/scooter,3
110436101,Bicycle,0
110436101,Walked only,19
110436101,Worked at home,118
110436102,Train,3
110436102,Bus,0
110436102,Ferry,0
110436102,Tram/light rail,0
110436102,Taxi/ride-share service,0
110436102,"Car, as driver",563
110436102,"Car, as passenger",30
110436102,Truck,0
110436102,Motorbike/scooter,5
110436102,Bicycle,0
110436102,Walked only,10
110436102,Worked at home,138
110436103,Train,4
110436103,Bus,11
110436103,Ferry,0
110436103,Tram/light rail,0
110436103,Taxi/ride-share service,0
110436103,"Car, as driver",432
110436103,"Car, as passenger",59
110436103,Truck,0
110436103,Motorbike/scooter,0
110436103,Bicycle,0
110436103,Walked only,10
110436103,Worked at home,148
110446472,Train,0
110446472,Bus,0
110446472,Ferry,0
110446472,Tram/light rail,0
110446472,Taxi/ride-share service,0
110446472,"Car, as driver",139
110446472,"Car, as passenger",8
110446472,Truck,9
110446472,Motorbike/scooter,0
110446472,Bicycle,0
110446472,Walked only,8
110446472,Worked at home,105
110446473,Train,0
110446473,Bus,4
110446473,Ferry,0
110446473,Tram/light rail,0
110446473,Taxi/ride-share service,0
110446473,"Car, as driver",285
110446473,"Car, as passenger",20
110446473,Truck,4
110446473,Motorbike/scooter,4
110446473,Bicycle,5
110446473,Walked only,12
110446473,Worked at home,182
110446474,Train,0
110446474,Bus,0
110446474,Ferry,0
110446474,Tram/light rail,3
110446474,Taxi/ride-share service,0
110446474,"Car, as driver",75
110446474,"Car, as passenger",9
110446474,Truck,4
110446474,Motorbike/scooter,0
110446474,Bicycle,0
110446474,Walked only,0
110446474,Worked at home,80
110446475,Train,0
110446475,Bus,22
110446475,Ferry,0
110446475,Tram/light rail,0
110446475,Taxi/ride-share service,0
110446475,"Car, as driver",423
110446475,"Car, as passenger",40
110446475,Truck,4
110446475,Motorbike/scooter,3
110446475,Bicycle,3
110446475,Walked only,14
110446475,Worked at home,72
110446476,Train,0
110446476,Bus,4
110446476,Ferry,0
110446476,Tram/light rail,0
110446476,Taxi/ride-share service,0
110446476,"Car, as driver",203
110446476,"Car, as passenger",20
110446476,Truck,7
110446476,Motorbike/scooter,0
110446476,Bicycle,0
110446476,Walked only,11
110446476,Worked at home,92
110446477,Train,0
110446477,Bus,31
110446477,Ferry,0
110446477,Tram/light rail,0
110446477,Taxi/ride-share service,5
110446477,"Car, as driver",795
110446477,"Car, as passenger",108
110446477,Truck,12
110446477,Motorbike/scooter,3
110446477,Bicycle,14
110446477,Walked only,24
110446477,Worked at home,118
110446478,Train,5
110446478,Bus,11
110446478,Ferry,0
110446478,Tram/light rail,0
110446478,Taxi/ride-share service,0
110446478,"Car, as driver",254
110446478,"Car, as passenger",18
110446478,Truck,0
110446478,Motorbike/scooter,0
110446478,Bicycle,0
110446478,Walked only,17
110446478,Worked at home,86
110446479,Train,0
110446479,Bus,0
110446479,Ferry,0
110446479,Tram/light rail,0
110446479,Taxi/ride-share service,0
110446479,"Car, as driver",153
110446479,"Car, as passenger",5
110446479,Truck,0
110446479,Motorbike/scooter,0
110446479,Bicycle,0
110446479,Walked only,8
110446479,Worked at home,96
110450001,Train,0
110450001,Bus,0
110450001,Ferry,0
110450001,Tram/light rail,0
110450001,Taxi/ride-share service,0
110450001,"Car, as driver",141
110450001,"Car, as passenger",6
110450001,Truck,3
110450001,Motorbike/scooter,0
110450001,Bicycle,0
110450001,Walked only,4
110450001,Worked at home,24
110450002,Train,0
110450002,Bus,0
110450002,Ferry,0
110450002,Tram/light rail,0
110450002,Taxi/ride-share service,0
110450002,"Car, as driver",242
110450002,"Car, as passenger",22
110450002,Truck,4
110450002,Motorbike/scooter,0
110450002,Bicycle,0
110450002,Walked only,18
110450002,Worked at home,209
110456412,Train,0
110456412,Bus,0
110456412,Ferry,0
110456412,Tram/light rail,0
110456412,Taxi/ride-share service,0
110456412,"Car, as driver",183
110456412,"Car, as passenger",7
110456412,Truck,3
110456412,Motorbike/scooter,0
110456412,Bicycle,0
110456412,Walked only,0
110456412,Worked at home,159
110466457,Train,0
110466457,Bus,4
110466457,Ferry,0
110466457,Tram/light rail,0
110466457,Taxi/ride-share service,0
110466457,"Car, as driver",352
110466457,"Car, as passenger",31
110466457,Truck,3
110466457,Motorbike/scooter,3
110466457,Bicycle,4
110466457,Walked only,13
110466457,Worked at home,135
110466458,Train,0
110466458,Bus,0
110466458,Ferry,0
110466458,Tram/light rail,0
110466458,Taxi/ride-share service,0
110466458,"Car, as driver",85
110466458,"Car, as passenger",8
110466458,Truck,4
110466458,Motorbike/scooter,0
110466458,Bicycle,0
110466458,Walked only,7
110466458,Worked at home,68
110466459,Train,0
110466459,Bus,0
110466459,Ferry,0
110466459,Tram/light rail,0
110466459,Taxi/ride-share service,0
110466459,"Car, as driver",48
110466459,"Car, as passenger",0
110466459,Truck,4
110466459,Motorbike/scooter,0
110466459,Bicycle,0
110466459,Walked only,4
110466459,Worked at home,54
110476425,Train,0
110476425,Bus,3
110476425,Ferry,0
110476425,Tram/light rail,0
110476425,Taxi/ride-share service,0
110476425,"Car, as driver",427
110476425,"Car, as passenger",73
110476425,Truck,6
110476425,Motorbike/scooter,0
110476425,Bicycle,7
110476425,Walked only,15
110476425,Worked at home,204
110476426,Train,0
110476426,Bus,10
110476426,Ferry,0
110476426,Tram/light rail,0
110476426,Taxi/ride-share service,0
110476426,"Car, as driver",435
110476426,"Car, as passenger",34
110476426,Truck,18
110476426,Motorbike/scooter,4
110476426,Bicycle,3
110476426,Walked only,14
110476426,Worked at home,173
110476427,Train,5
110476427,Bus,10
110476427,Ferry,0
110476427,Tram/light rail,0
110476427,Taxi/ride-share service,0
110476427,"Car, as driver",1665
110476427,"Car, as passenger",78
110476427,Truck,20
110476427,Motorbike/scooter,15
110476427,Bicycle,3
110476427,Walked only,3
110476427,Worked at home,583
110476428,Train,0
110476428,Bus,0
110476428,Ferry,0
110476428,Tram/light rail,0
110476428,Taxi/ride-share service,0
110476428,"Car, as driver",70
110476428,"Car, as passenger",3
110476428,Truck,0
110476428,Motorbike/scooter,0
110476428,Bicycle,0
110476428,Walked only,0
110476428,Worked at home,66
110476429,Train,4
110476429,Bus,5
110476429,Ferry,0
110476429,Tram/light rail,0
110476429,Taxi/ride-share service,0
110476429,"Car, as driver",420
110476429,"Car, as passenger",49
110476429,Truck,5
110476429,Motorbike/scooter,3
110476429,Bicycle,6
110476429,Walked only,10
110476429,Worked at home,174
110486393,Train,12
110486393,Bus,13
110486393,Ferry,0
110486393,Tram/light rail,0
110486393,Taxi/ride-share service,0
110486393,"Car, as driver",470
110486393,"Car, as passenger",55
110486393,Truck,7
110486393,Motorbike/scooter,0
110486393,Bicycle,4
110486393,Walked only,10
110486393,Worked at home,115
110486394,Train,0
110486394,Bus,5
110486394,Ferry,0
110486394,Tram/light rail,0
110486394,Taxi/ride-share service,0
110486394,"Car, as driver",192
110486394,"Car, as passenger",13
110486394,Truck,0
110486394,Motorbike/scooter,0
110486394,Bicycle,0
110486394,Walked only,0
110486394,Worked at home,94
110486395,Train,0
110486395,Bus,3
110486395,Ferry,0
110486395,Tram/light rail,0
110486395,Taxi/ride-share service,0
